67	31-Jan-20	8:58:00	1	0	1	0	CT	0	1	7	4	0	7	25	3	8	10	5	11	16	9	1	5	10	10	4	0	0	0	7	8	13	15	0	0	10	4	8	5	9	8
68	31-Jan-20	8:59:00	1	0	1	0	MT	0	1	6	3	0	0	3	0	3	8	0	0	3	6	1	6	0	3	5	0	0	0	5	0	5	0	0	0	6	6	6	6	3	5
68	31-Jan-20	8:59:00	1	0	1	0	CT	0	1	8	4	0	5	8	0	7	11	0	0	7	7	8	13	0	6	8	0	0	0	10	6	7	7	5	0	9	13	7	8	8	9
69	31-Jan-20	9:00:00	1	0	1	0	MT	0	1	4	0	1	0	9	0	4	5	2	1	2	3	3	5	1	1	5	0	0	0	2	0	6	0	0	0	3	3	2	9	5	4
69	31-Jan-20	9:00:00	1	0	1	0	CT	0	1	7	0	10	12	16	0	8	9	6	8	4	12	4	9	7	2	10	0	0	0	4	0	9	58	0	0	12	5	4	12	7	11
70	31-Jan-20	9:01:00	1	0	1	0	MT	0	1	5	3	2	2	6	3	5	4	4	2	3	6	3	5	2	2	4	0	0	0	3	0	6	0	0	0	5	6	2	6	6	3
70	31-Jan-20	9:01:00	1	0	1	0	CT	0	1	8	18	20	5	10	10	6	7	6	24	6	8	5	7	11	4	5	0	0	0	15	4	17	43	0	0	7	11	7	10	11	6
71	31-Jan-20	9:02:00	1	0	1	0	MT	0	1	3	2	1	1	6	3	3	3	3	1	5	4	2	8	1	3	1	0	0	0	1	0	1	0	0	0	6	5	2	6	6	4
71	31-Jan-20	9:02:00	1	0	1	0	CT	0	1	7	5	7	8	13	10	10	5	7	7	8	6	4	11	6	7	1	0	0	0	2	10	4	36	8	0	10	11	2	8	14	8
72	31-Jan-20	9:03:00	1	0	1	0	MT	0	1	6	2	1	0	6	3	7	4	3	5	4	5	1	6	2	4	0	0	0	0	3	0	0	1	0	0	4	4	5	6	5	0
72	31-Jan-20	9:03:00	1	0	1	0	CT	0	1	7	10	10	0	9	5	11	11	6	11	7	10	3	9	11	5	1	0	0	0	4	4	0	3	4	0	11	8	9	8	9	0
73	31-Jan-20	9:04:00	1	0	1	0	MT	0	1	5	2	3	1	3	3	6	1	2	3	6	3	2	3	0	2	8	0	0	0	2	0	3	0	0	0	4	6	2	6	7	2
73	31-Jan-20	9:04:00	1	0	1	0	CT	0	1	7	12	14	8	5	13	8	7	10	5	13	6	5	6	2	3	11	5	0	0	2	6	8	63	0	0	7	15	4	8	10	7
74	31-Jan-20	9:05:00	1	0	1	0	MT	0	1	4	0	1	2	3	0	6	4	1	1	5	3	1	4	2	3	4	0	0	0	0	0	4	0	0	0	5	4	3	4	6	4
74	31-Jan-20	9:05:00	1	0	1	0	CT	0	1	6	1	2	10	9	0	10	7	2	8	14	5	1	6	5	8	8	3	0	0	0	4	9	32	0	0	6	15	4	7	11	15
75	31-Jan-20	9:06:00	1	0	1	0	MT	0	1	3	3	0	0	6	0	6	5	5	2	6	4	1	3	0	3	6	0	0	0	0	0	5	0	0	0	6	5	2	5	6	4
75	31-Jan-20	9:06:00	1	0	1	0	CT	0	1	4	4	1	0	16	0	13	9	10	23	10	6	3	5	30	5	8	13	0	0	6	2	10	0	0	0	11	9	3	8	13	8
76	31-Jan-20	9:07:00	1	0	1	0	MT	0	1	6	3	2	0	1	3	6	4	3	3	3	5	3	6	1	4	6	0	0	0	0	0	6	0	0	0	9	5	3	6	4	2
76	31-Jan-20	9:07:00	1	0	1	0	CT	0	1	8	5	17	0	4	8	8	5	8	6	4	10	6	7	17	6	10	1	0	0	1	15	15	4	1	0	13	13	4	12	8	8
77	31-Jan-20	9:08:00	1	0	1	0	MT	0	1	6	2	0	0	2	0	6	1	1	0	3	3	0	6	1	2	4	0	0	0	0	1	5	0	0	0	5	7	3	6	2	0
77	31-Jan-20	9:08:00	1	0	1	0	CT	0	1	11	3	5	1	13	15	8	2	1	0	15	8	4	8	4	2	7	0	0	0	0	25	9	12	1	0	7	18	8	8	2	6
78	31-Jan-20	9:09:00	1	0	1	0	MT	0	1	3	1	2	0	2	3	5	5	0	2	2	6	3	5	2	3	5	0	0	0	1	0	3	0	0	0	4	6	3	6	4	3
78	31-Jan-20	9:09:00	1	0	1	0	CT	0	1	5	2	10	8	2	9	13	10	0	3	3	11	3	8	6	5	11	0	0	0	14	18	6	0	0	0	11	9	4	9	7	15
79	31-Jan-20	9:10:00	1	0	1	0	MT	0	1	3	0	2	0	3	0	5	3	1	2	1	3	1	5	1	2	5	0	0	0	2	0	3	0	0	0	7	4	3	7	8	3
79	31-Jan-20	9:10:00	1	0	1	0	CT	0	1	5	0	8	0	6	4	8	4	2	12	2	7	6	7	9	3	8	0	0	0	22	11	8	0	0	0	11	6	5	11	12	15
80	31-Jan-20	9:11:00	1	0	1	0	MT	0	1	6	0	0	1	4	2	4	3	5	2	3	3	2	2	1	1	6	0	0	0	3	0	5	0	0	0	8	5	0	8	6	0
80	31-Jan-20	9:11:00	1	0	1	0	CT	0	1	8	1	0	5	8	7	7	6	7	8	4	4	7	4	5	1	8	0	0	0	4	13	10	0	0	0	11	10	0	10	10	3
81	31-Jan-20	9:12:00	1	0	1	0	MT	0	1	6	1	0	2	2	1	6	5	0	0	3	3	0	8	2	3	6	0	0	0	6	0	7	0	0	0	6	6	3	0	9	0
81	31-Jan-20	9:12:00	1	0	1	0	CT	0	1	11	4	0	10	3	9	9	10	0	2	10	6	0	11	14	5	9	0	0	0	10	3	10	0	5	0	13	11	8	1	12	0
82	31-Jan-20	9:13:00	1	0	1	0	MT	0	1	6	0	0	0	0	3	1	3	0	3	0	7	0	6	0	3	3	0	2	0	1	0	6	1	0	0	6	5	3	6	7	0
